DataZone,"2011Code	TDS"
S01010291,"	2.487421069"
S01010407,"	1.866117652"
S01010407,"	-2.256884866"
S01010405,"	0.106295236"
S01010412,"	-0.828248199"
S01010402,"	-1.895853792"
S01010413,"	-5.005197081"
S01010366,"	-3.879477324"
S01010322,"	-3.875382224"
S01010467,"	0.156706678"
S01010476,"	-2.19875485"
S01010475,"	-3.746735473"
S01010475,"	-3.911097243"
S01010475,"	0.171261191"
S01010475,"	-0.439035053"
S01010475,"	-2.661541139"
S01010472,"	-3.534547158"
S01010472,"	0.567879897"
S01010472,"	1.935978049"
S01010472,"	-1.851179854"
S01010473,"	3.205697496"
S01010460,"	-1.433562788"
S01010460,"	-2.089263567"
S01010460,"	-3.987151064"
S01010460,"	-2.992907969"
S01010271,"	6.123038121"
S01010267,"	5.545322136"
S01010471,"	3.933338806"
S01010275,"	5.304211804"
S01010275,"	3.722278842"
S01010275,"	3.889201502"
S01010275,"	0.186181061"
S01010275,"	4.823413103"
S01010275,"	3.030475774"
S01010275,"	2.420226624"
S01010454,"	-3.440160751"
S01010258,"	0.572119094"
S01010258,"	1.437138358"
S01010258,"	2.972650763"
S01010285,"	4.794913169"
S01010285,"	6.215135432"
S01010258,"	2.179271286"
S01010257,"	4.538224767"
S01010258,"	2.188160635"
S01010261,"	6.350862083"
S01010261,"	8.511685595"
S01010035,"	8.79519336"
S01010035,"	8.363767851"
S01010034,"	9.854718087"
S01010382,"	1.197962924"
S01010382,"	3.639725811"
S01010390,"	1.661808429"
S01010390,"	4.563954705"
S01010394,"	6.93933953"
S01010394,"	9.20331491"
S01010393,"	-0.705504481"
S01010393,"	1.301512761"
S01010398,"	-1.09668444"
S01010398,"	-0.230612749"
S01010453,"	10.81734224"
S01010453,"	5.923507178"
S01010432,"	4.940533509"
S01010430,"	5.080378887"
S01010455,"	5.038151514"
S01010455,"	7.246300991"
S01010499,"	10.04737836"
S01010499,"	11.29463329"
S01010305,"	4.232744647"
S01010305,"	2.290989212"
S01010307,"	1.775069099"
S01010302,"	9.398773886"
S01010302,"	9.70186534"
S01010299,"	6.49890309"
S01010299,"	6.607550173"
S01010358,"	6.369592642"
S01010358,"	4.839803812"
S01010359,"	6.114412238"
S01010361,"	7.974058453"
S01010361,"	7.813405457"
S01010361,"	8.903029772"
S01010353,"	7.783530807"
S01010353,"	8.914659162"
S01010356,"	-0.033701768"
S01010356,"	0.695881552"
S01010227,"	9.906102991"
S01010227,"	8.047612293"
S01010226,"	7.461872337"
S01010226,"	7.399183066"
S01010226,"	9.430622659"
S01010226,"	9.344579735"
S01010232,"	6.32700832"
S01010233,"	7.834148674"
S01010231,"	6.575607649"
S01010230,"	10.09669424"
S01010230,"	8.783529624"
S01010233,"	8.84122961"
S01010233,"	10.38584289"
S01010202,"	10.24530568"
S01010202,"	11.18599498"
S01010209,"	7.045072486"
S01010209,"	8.187278269"
S01010209,"	7.319217571"
S01010209,"	5.110977911"
S01010211,"	6.627871561"
S01010211,"	7.274506299"
S01010212,"	9.375190683"
S01010212,"	7.799548134"
S01010207,"	10.56233146"
S01010207,"	10.89457083"
S01010206,"	11.5596785"
S01010206,"	9.558335649"
S01010206,"	11.67143546"
S01010206,"	10.4494766"
S01010312,"	7.169328325"
S01010312,"	6.849262423"
S01010324,"	4.51424149"
S01010325,"	3.120048561"
S01010331,"	1.54278944"
S01010331,"	4.250917899"
S01010344,"	7.871027207"
S01010344,"	8.486232948"
S01010344,"	6.565664304"
S01010344,"	5.795035103"
S01010336,"	4.246823808"
S01010336,"	5.973698935"
S01010336,"	6.088379736"
S01010336,"	8.660348881"
S01010348,"	1.343104246"
S01010348,"	-1.618339672"
S01010250,"	2.063339563"
S01010250,"	-0.54890448"
S01010234,"	-2.876670621"
S01010234,"	-0.010983908"
S01010239,"	4.800658768"
S01010234,"	4.142714498"
S01010050,"	8.219307059"
S01010050,"	9.988756856"
S01010133,"	5.534068741"
S01010133,"	5.624719963"
S01010133,"	5.973198156"
S01010133,"	3.958528133"
S01010138,"	9.378687126"
S01010138,"	8.063317836"
S01010138,"	7.14847807"
S01010138,"	7.459510947"
S01010138,"	8.707967856"
S01010138,"	8.285724506"
S01010182,"	-1.449483452"
S01010182,"	-1.267295555"
S01010186,"	-1.031610207"
S01010186,"	-0.886678348"
S01010162,"	6.625023953"
S01010162,"	6.351858934"
S01010129,"	2.050400306"
S01010129,"	5.815190581"
S01010128,"	7.965591285"
S01010128,"	9.49741789"
S01010168,"	2.530008746"
S01010168,"	5.305046726"
S01010047,"	6.454506967"
S01010047,"	6.890044008"
S01009923,"	-1.860236258"
S01009923,"	-1.245113013"
S01009896,"	7.181474105"
S01009896,"	5.186479443"
S01009897,"	5.299138017"
S01009897,"	7.596460064"
S01009905,"	0.306139394"
S01009906,"	4.765753262"
S01009909,"	-0.162645168"
S01009910,"	0.105310892"
S01010019,"	8.315740562"
S01010019,"	4.671922855"
S01009938,"	8.034963677"
S01009938,"	8.077951961"
S01009933,"	6.663312785"
S01009933,"	6.384507691"
S01009933,"	7.70593669"
S01009933,"	7.609576998"
S01009997,"	-1.425919763"
S01009997,"	-0.270142603"
S01009970,"	5.36230032"
S01009970,"	4.370917002"
S01009939,"	9.541343277"
S01009939,"	9.891386039"
S01009939,"	10.21430091"
S01009939,"	8.95173185"
S01009859,"	5.875057995"
S01009859,"	5.723958194"
S01009838,"	4.813682739"
S01009838,"	4.016081084"
S01009853,"	3.244262484"
S01009853,"	1.378106271"
S01009813,"	6.203363285"
S01009813,"	7.534893215"
S01009810,"	7.781696216"
S01009810,"	7.739303472"
S01009810,"	8.447047959"
S01009810,"	9.372114515"
S01009806,"	4.905275404"
S01009807,"	9.855245471"
S01009778,"	5.860830239"
S01009777,"	6.206003295"
S01009786,"	6.811609938"
S01009796,"	-3.555116328"
S01009796,"	-5.213310708"
S01010502,"	0.636632074"
S01010502,"	-0.057615694"
S01010272,"	6.399023829"
S01010272,"	8.174679467"
S01010047,"	9.248987567"
S01010047,"	9.648220533"
S01010394,"	4.250676105"
S01010394,"	6.053881307"
S01010264,"	2.039816414"
S01010264,"	0.202644297"
S01010263,"	2.862024143"
S01010263,"	2.004157039"
S01010264,"	4.121280946"
S01010264,"	5.267325992"
S01010041,"	6.497644654"
S01010264,"	5.27572119"
S01010264,"	5.897514764"
S01010041,"	-0.814729221"
S01010039,"	3.533411875"
S01010039,"	0.584217919"
S01010041,"	-0.903207448"
S01010041,"	5.143220905"
S01010041,"	-1.942821571"
S01010041,"	-1.326258053"
S01010039,"	0.479273233"
S01010039,"	1.855546384"
S01010039,"	-2.498638281"
S01010041,"	6.33344081"
S01010041,"	5.715847708"
S01010267,"	4.402181559"
S01010267,"	4.627202897"
S01010267,"	3.415692886"
S01010271,"	4.380570146"
S01010273,"	3.025157624"
S01010273,"	4.29492106"
S01010273,"	3.486976866"
S01010296,"	3.133253422"
S01010293,"	3.126568132"
S01010293,"	6.879256131"
S01010293,"	5.306025093"
S01010295,"	2.684962116"
S01010295,"	2.47220512"
S01010295,"	2.77192798"
S01010296,"	4.895791931"
S01010296,"	6.830425987"
S01010302,"	8.442613791"
S01010302,"	3.946228598"
S01010281,"	2.329597353"
S01010281,"	1.969299866"
S01010280,"	2.950323016"
S01010280,"	2.339922956"
S01010280,"	4.95558345"
S01010279,"	6.780719386"
S01010283,"	1.173925801"
S01010283,"	-0.725437046"
S01010283,"	2.374330542"
S01010283,"	3.343103139"
S01010276,"	3.679161004"
S01010276,"	0.887107999"
S01010276,"	0.411793957"
S01010276,"	1.657397378"
S01010276,"	-0.285861228"
S01010276,"	1.298991114"
S01010276,"	0.497272765"
S01010276,"	2.059015002"
S01010276,"	0.876981455"
S01010276,"	1.544419285"
S01010276,"	-0.440942516"
S01010284,"	2.328193288"
S01010284,"	4.259223559"
S01010284,"	3.90529502"
S01010284,"	1.870824743"
S01010286,"	2.005991935"
S01010286,"	2.230060745"
S01010286,"	1.961023681"
S01010286,"	4.296153902"
S01010287,"	-0.302399361"
S01010287,"	-1.66349157"
S01010278,"	8.208256402"
S01010272,"	7.584677406"
S01010295,"	4.817664651"
S01010300,"	3.141065177"
S01010270,"	1.632603227"
S01010269,"	2.258015379"
S01010269,"	4.530804168"
S01010269,"	2.198708492"
S01010297,"	4.768110315"
S01010302,"	7.353845738"
S01010220,"	0.721744181"
S01010220,"	0.827634871"
S01010220,"	-3.511288882"
S01010220,"	0.730920072"
S01010220,"	-3.638485942"
S01010261,"	5.493701305"
S01010262,"	5.315852251"
S01010259,"	7.008663872"
S01010259,"	6.540034761"
S01010259,"	5.278789018"
S01010259,"	8.624908795"
S01010259,"	7.822876456"
S01010259,"	7.481685352"
S01010270,"	2.133652365"
S01010270,"	1.008144265"
S01010270,"	1.915958533"
S01010270,"	7.058971909"
S01010270,"	5.579717662"
S01010297,"	7.061508229"
S01010297,"	4.531154254"
S01010031,"	-0.027428919"
S01010036,"	2.754509579"
S01010036,"	3.287948121"
S01010036,"	1.42687631"
S01010031,"	0.834650211"
S01010031,"	1.480662298"
S01010031,"	-0.728764652"
S01010032,"	-0.181759773"
S01010032,"	2.07565121"
S01010036,"	4.098813186"
S01010036,"	2.236323401"
S01010036,"	6.311157686"
S01010036,"	3.931920872"
S01010032,"	3.141876767"
S01010031,"	-0.547076599"
S01010031,"	3.47439716"
S01010031,"	-0.612197512"
S01010031,"	-0.921336931"
S01010034,"	5.364367735"
S01010035,"	8.797730306"
S01010035,"	7.623893369"
S01010034,"	-1.953578131"
S01010025,"	1.011402848"
S01010032,"	4.45272388"
S01010035,"	3.312949472"
S01010032,"	2.197717392"
S01010023,"	6.552993686"
S01010023,"	9.153401496"
S01010023,"	9.085848326"
S01010028,"	0.607543501"
S01010028,"	5.66804851"
S01010028,"	7.600512201"
S01010028,"	2.725927636"
S01010034,"	10.7919247"
S01010026,"	-2.264142175"
S01010026,"	-0.800245179"
S01010026,"	7.270357016"
S01010026,"	3.081148429"
S01010026,"	6.531406479"
S01010024,"	6.202968171"
S01010024,"	4.235297789"
S01010025,"	3.781417636"
S01010027,"	2.395587088"
S01010027,"	4.017101359"
S01010027,"	7.008681042"
S01010024,"	6.542760132"
S01010024,"	5.047148651"
S01010024,"	3.192487587"
S01010024,"	1.207692083"
S01010028,"	6.401178459"
S01010396,"	0.421830754"
S01010396,"	4.756407505"
S01010396,"	1.336567107"
S01010396,"	3.547951966"
S01010400,"	-1.647170134"
S01010400,"	-1.780303902"
S01010385,"	4.315528215"
S01010396,"	4.911251821"
S01010380,"	-1.305471242"
S01010397,"	0.931968889"
S01010380,"	3.890353613"
S01010380,"	2.834737588"
S01010388,"	1.946092962"
S01010388,"	5.079686988"
S01010388,"	1.820712482"
S01010387,"	4.984752006"
S01010387,"	1.693337073"
S01010388,"	3.284353655"
S01010388,"	-0.075225437"
S01010387,"	1.882270004"
S01010386,"	6.05675023"
S01010386,"	3.699125066"
S01010386,"	5.002720695"
S01010386,"	6.070080949"
S01010386,"	-1.117245148"
S01010387,"	1.152645534"
S01010415,"	-1.986137143"
S01010415,"	4.83926977"
S01010415,"	5.532102172"
S01010388,"	2.984826997"
S01010388,"	3.186664874"
S01010393,"	1.740340787"
S01010394,"	0.996954367"
S01010394,"	7.404488196"
S01010419,"	-2.98090577"
S01010419,"	-5.932830754"
S01010419,"	0.419363844"
S01010419,"	-3.291783454"
S01010376,"	4.395653257"
S01010291,"	3.949134209"
S01010308,"	3.47712798"
S01010308,"	1.207241253"
S01010378,"	-2.216526575"
S01010378,"	1.944078898"
S01010405,"	-2.876365481"
S01010405,"	-3.04712304"
S01010401,"	4.196911634"
S01010401,"	-1.964119471"
S01010399,"	1.293976901"
S01010398,"	-1.06794483"
S01010398,"	2.052952048"
S01010468,"	-1.923459173"
S01010468,"	-3.548852169"
S01010468,"	-3.462344035"
S01010468,"	-2.890664627"
S01010468,"	-4.057229353"
S01010468,"	0.422692073"
S01010467,"	-0.534882591"
S01010468,"	-0.003280184"
S01010468,"	-0.544423382"
S01010367,"	-2.298897836"
S01010367,"	-3.52242847"
S01010367,"	-4.327310832"
S01010367,"	-3.23439166"
S01010403,"	-1.888113921"
S01010412,"	-2.922261526"
S01010412,"	-1.707345376"
S01010399,"	-1.60511285"
S01010365,"	-0.05667111"
S01010365,"	-3.640972009"
S01010365,"	-3.976835606"
S01010365,"	-2.838284787"
S01010408,"	-1.410695551"
S01010409,"	-2.156465721"
S01010410,"	-1.96441522"
S01010410,"	-1.727263448"
S01010411,"	-3.409268045"
S01010410,"	-3.630437847"
S01010469,"	4.250030733"
S01010469,"	6.976828692"
S01010474,"	3.564048431"
S01010474,"	0.870616972"
S01010474,"	1.766409768"
S01010474,"	1.471719642"
S01010466,"	0.003848687"
S01010475,"	0.637266315"
S01010466,"	-0.415055074"
S01010466,"	0.361600506"
S01010466,"	-1.622910667"
S01010414,"	3.150516458"
S01010414,"	-2.700356957"
S01010414,"	-1.049717716"
S01010414,"	0.743867866"
S01010476,"	2.271581148"
S01010478,"	4.828909215"
S01010478,"	2.853071427"
S01010478,"	4.411456705"
S01010479,"	0.506780782"
S01010479,"	0.844975997"
S01010480,"	2.637995015"
S01010480,"	0.045974416"
S01010457,"	9.549632678"
S01010457,"	9.379304095"
S01010457,"	8.421594202"
S01010462,"	9.458095145"
S01010462,"	10.2953893"
S01010462,"	9.809626117"
S01010462,"	9.532464802"
S01010461,"	7.846506077"
S01010461,"	7.362086885"
S01010461,"	4.173990234"
S01010464,"	1.502690822"
S01010464,"	1.076858663"
S01010451,"	6.267036967"
S01010451,"	6.850739003"
S01010451,"	9.043874312"
S01010451,"	4.065123825"
S01010451,"	10.04696422"
S01010451,"	8.424490776"
S01010451,"	10.09381396"
S01010458,"	9.050448731"
S01010458,"	9.594406686"
S01010458,"	7.631342508"
S01010453,"	8.338587088"
S01010453,"	5.817843302"
S01010453,"	6.554315509"
S01010452,"	1.580504757"
S01010452,"	2.945889117"
S01010446,"	-3.282460606"
S01010446,"	-0.911966584"
S01010446,"	4.324287282"
S01010446,"	4.331254272"
S01010446,"	-2.326489814"
S01010446,"	0.208848376"
S01010444,"	4.069995286"
S01010440,"	9.678335884"
S01010440,"	6.115508357"
S01010448,"	1.399489551"
S01010448,"	3.919409424"
S01010448,"	-1.460089396"
S01010448,"	-3.528398358"
S01010447,"	-0.915210483"
S01010425,"	4.380227151"
S01010433,"	9.120367596"
S01010433,"	7.834945465"
S01010433,"	8.298063641"
S01010433,"	9.225080042"
S01010435,"	3.126328604"
S01010427,"	7.487009305"
S01010427,"	10.34022474"
S01010427,"	7.056394402"
S01010427,"	9.061597151"
S01010420,"	-1.791182483"
S01010420,"	1.508740094"
S01010421,"	1.637008265"
S01010423,"	2.26211237"
S01010425,"	3.025781744"
S01010422,"	-1.955543608"
S01010423,"	3.056347097"
S01010423,"	5.089564593"
S01010423,"	6.468224196"
S01010423,"	6.856935479"
S01010426,"	2.89630264"
S01010426,"	5.191935378"
S01010425,"	7.417204444"
S01010426,"	7.138642398"
S01010432,"	4.808432119"
S01010432,"	4.742509651"
S01010442,"	4.827331072"
S01010442,"	4.277937996"
S01010442,"	5.29001433"
S01010439,"	5.8196911"
S01010439,"	0.189589635"
S01010439,"	-0.604393642"
S01010439,"	3.519327794"
S01010439,"	-0.170156571"
S01010439,"	4.263315471"
S01010441,"	2.750255723"
S01010441,"	1.355584559"
S01010441,"	-2.431342025"
S01010441,"	-1.985670368"
S01010441,"	2.357756056"
S01010441,"	0.679420273"
S01010439,"	6.698014833"
S01010438,"	-0.969355196"
S01010438,"	-0.013896724"
S01010437,"	7.137456583"
S01010437,"	5.841624992"
S01010437,"	0.958104789"
S01010486,"	-2.055517722"
S01010486,"	-1.35273599"
S01010455,"	5.596906334"
S01010455,"	-0.675892478"
S01010491,"	2.732396285"
S01010489,"	0.483768658"
S01010488,"	5.107652927"
S01010490,"	7.536691582"
S01010488,"	4.395677226"
S01010490,"	5.32694039"
S01010499,"	6.662412249"
S01010499,"	9.587597194"
S01010495,"	6.379844328"
S01010491,"	6.754225949"
S01010501,"	4.649373338"
S01010501,"	3.695473361"
S01010501,"	1.348775378"
S01010501,"	8.211259728"
S01010501,"	2.70414576"
S01010501,"	4.560986358"
S01010502,"	4.233710177"
S01010502,"	4.668277227"
S01010502,"	2.297609841"
S01010298,"	6.106353693"
S01010298,"	3.051531033"
S01010300,"	5.958579924"
S01010300,"	4.877721879"
S01010372,"	-0.466070304"
S01010372,"	0.341336007"
S01010373,"	3.774086967"
S01010317,"	-2.970814418"
S01010317,"	-2.811307917"
S01010300,"	6.478273433"
S01010300,"	5.681419127"
S01010303,"	9.365924001"
S01010301,"	4.318019816"
S01010301,"	0.729414953"
S01010301,"	3.502990108"
S01010301,"	4.98863495"
S01010303,"	8.147869552"
S01010299,"	3.867375564"
S01010299,"	7.871383541"
S01010299,"	6.138192679"
S01010314,"	7.056025897"
S01010314,"	5.680898907"
S01010322,"	3.6502245"
S01010322,"	-1.364361278"
S01010321,"	0.257335173"
S01010321,"	5.025997237"
S01010320,"	4.563141771"
S01010358,"	8.458503869"
S01010359,"	3.187337805"
S01010362,"	9.03273596"
S01010362,"	9.035438822"
S01010362,"	6.716273905"
S01010362,"	7.303992129"
S01010362,"	7.558531911"
S01010362,"	8.812711969"
S01010361,"	10.23342688"
S01010361,"	9.827818819"
S01010362,"	7.783192445"
S01010362,"	7.299426478"
S01010360,"	10.03881521"
S01010360,"	1.174084013"
S01010465,"	-0.509098925"
S01010465,"	-2.341725344"
S01010347,"	2.180509193"
S01010347,"	4.251528344"
S01010346,"	-3.273405516"
S01010346,"	-3.118093493"
S01010353,"	7.320948684"
S01010353,"	8.541661489"
S01010353,"	7.601232704"
S01010352,"	6.743004227"
S01010356,"	1.084281749"
S01010356,"	-1.152124579"
S01010352,"	3.076969828"
S01010227,"	11.29575037"
S01010227,"	9.680899325"
S01010227,"	8.335296919"
S01010227,"	10.18778393"
S01010226,"	10.17332992"
S01010226,"	7.676216949"
S01010226,"	8.251579236"
S01010226,"	8.556654802"
S01010223,"	6.66661458"
S01010222,"	2.267705577"
S01010222,"	0.197530176"
S01010208,"	4.132124622"
S01010218,"	1.082966374"
S01010214,"	0.925796181"
S01010214,"	-0.183016349"
S01010215,"	5.068058669"
S01010214,"	4.114873051"
S01010214,"	-1.225132408"
S01010214,"	0.014907832"
S01010214,"	0.292163122"
S01010214,"	2.160284638"
S01010232,"	0.748218353"
S01010232,"	4.841924944"
S01010231,"	7.409535402"
S01010231,"	4.152406478"
S01010230,"	7.244449054"
S01010230,"	7.793408713"
S01010230,"	6.561288691"
S01010230,"	8.607356854"
S01010230,"	7.843619825"
S01010230,"	8.130933322"
S01010230,"	8.2366159"
S01010225,"	6.669221618"
S01010225,"	9.347747644"
S01010232,"	9.841538157"
S01010232,"	10.39377567"
S01010233,"	8.67159802"
S01010233,"	8.543219731"
S01010232,"	6.720459712"
S01010229,"	0.533847637"
S01010229,"	6.449530551"
S01010228,"	5.156594275"
S01010228,"	8.014730352"
S01010228,"	5.277272356"
S01010229,"	4.828319264"
S01010201,"	-2.800878278"
S01010201,"	2.788408032"
S01010199,"	2.48477954"
S01010216,"	7.087317609"
S01010216,"	5.731113666"
S01010216,"	-1.28095141"
S01010198,"	5.945980736"
S01010198,"	5.136787782"
S01010197,"	2.510863054"
S01010197,"	4.505498124"
S01010192,"	0.089755269"
S01010192,"	-1.182643777"
S01010192,"	-1.973750015"
S01010192,"	-0.308871158"
S01010192,"	-1.565595173"
S01010192,"	-1.58430213"
S01010195,"	1.787214371"
S01010195,"	0.340254942"
S01010225,"	5.441962836"
S01010208,"	6.776746148"
S01010208,"	3.380857803"
S01010208,"	0.620579405"
S01010208,"	1.397440247"
S01010203,"	0.883028367"
S01010208,"	-0.896326453"
S01010225,"	1.344610863"
S01010203,"	-3.26756153"
S01010203,"	-1.164896529"
S01010203,"	0.210001976"
S01010203,"	-1.786583806"
S01010204,"	7.330351055"
S01010207,"	9.297243227"
S01010206,"	10.25245226"
S01010206,"	10.83831822"
S01010310,"	7.09251301"
S01010310,"	2.041393265"
S01010310,"	8.12880097"
S01010310,"	7.336576636"
S01010310,"	8.768918912"
S01010311,"	4.749410605"
S01010323,"	8.221301173"
S01010323,"	6.296518288"
S01010328,"	2.77826395"
S01010215,"	8.008955568"
S01010215,"	9.542824983"
S01010324,"	5.378200842"
S01010325,"	4.745334893"
S01010325,"	7.538954095"
S01010333,"	2.678510442"
S01010333,"	1.064331759"
S01010333,"	2.395173464"
S01010335,"	8.521129076"
S01010351,"	6.271257382"
S01010350,"	5.869978964"
S01010350,"	6.899910715"
S01010350,"	6.429905287"
S01010340,"	6.31090941"
S01010340,"	7.289337777"
S01010348,"	1.364484366"
S01010349,"	-2.227340843"
S01010254,"	4.494085808"
S01010254,"	5.261284185"
S01010254,"	6.644469419"
S01010254,"	0.526931915"
S01010254,"	1.441850732"
S01010254,"	0.488140715"
S01010255,"	9.509757404"
S01010244,"	10.74112494"
S01010254,"	5.105208843"
S01010254,"	6.451898617"
S01010236,"	0.493793216"
S01010252,"	2.141589397"
S01010252,"	1.085404709"
S01010236,"	2.273553666"
S01010236,"	-0.32556668"
S01010251,"	1.935026316"
S01010251,"	1.979281355"
S01010251,"	3.446337639"
S01010251,"	0.296196271"
S01010249,"	0.100443843"
S01010249,"	4.403539658"
S01010248,"	-0.584735787"
S01010248,"	0.524476518"
S01010248,"	0.919466192"
S01010248,"	1.451263698"
S01010238,"	5.169513039"
S01010245,"	4.843982357"
S01010245,"	6.458339557"
S01010241,"	5.619977719"
S01010242,"	4.49535096"
S01010242,"	5.211970754"
S01010245,"	8.788440707"
S01010245,"	8.161573495"
S01010060,"	8.101912992"
S01010058,"	5.797925219"
S01010060,"	7.904068904"
S01010060,"	7.16208933"
S01010060,"	7.64631503"
S01010057,"	2.636958975"
S01010057,"	8.016089425"
S01010052,"	8.694394645"
S01010052,"	5.228287239"
S01010149,"	2.440109534"
S01010150,"	2.682219435"
S01010155,"	3.993544241"
S01010158,"	3.232113009"
S01010158,"	3.473414139"
S01010132,"	6.134798667"
S01010144,"	1.425469824"
S01010063,"	5.060026223"
S01010141,"	3.411798586"
S01010139,"	6.132538971"
S01010141,"	6.807260353"
S01010139,"	6.374926072"
S01010141,"	5.988556674"
S01010141,"	7.791114292"
S01010140,"	-1.421980839"
S01010140,"	4.276281563"
S01010140,"	4.979321964"
S01010147,"	3.645406202"
S01010147,"	7.199190334"
S01010147,"	6.376722883"
S01010147,"	6.052903695"
S01010146,"	4.312860837"
S01010147,"	7.759834991"
S01010145,"	6.163549243"
S01010142,"	6.008213524"
S01010059,"	2.058632594"
S01010059,"	-0.444886098"
S01010064,"	7.01741139"
S01010064,"	6.051728095"
S01010064,"	-1.384899991"
S01010071,"	-3.795077698"
S01010071,"	-3.411360058"
S01010073,"	-2.527833848"
S01010073,"	-3.384756282"
S01010139,"	4.585950912"
S01010137,"	1.700973433"
S01010137,"	5.030880714"
S01010137,"	2.00686945"
S01010137,"	-1.397766211"
S01010137,"	3.131698079"
S01010138,"	7.428540055"
S01010138,"	8.000994505"
S01010081,"	-3.493833264"
S01010079,"	-1.635153029"
S01010082,"	-0.518182988"
S01010082,"	2.604386048"
S01010134,"	3.13871192"
S01010134,"	3.992891069"
S01010126,"	-1.353285202"
S01010126,"	-2.099092814"
S01010131,"	-2.608447228"
S01010131,"	-1.966221634"
S01010079,"	-6.13073312"
S01010079,"	-2.169969683"
S01010097,"	4.115792883"
S01010081,"	-0.77738052"
S01010181,"	4.691038889"
S01010181,"	8.894546786"
S01010193,"	-2.06927451"
S01010188,"	1.005038296"
S01010172,"	3.027065197"
S01010173,"	3.02808983"
S01010173,"	1.3593921"
S01010178,"	8.239857488"
S01010156,"	3.054980429"
S01010156,"	2.436847521"
S01010153,"	5.034508329"
S01010156,"	3.819968378"
S01010161,"	0.214163677"
S01010161,"	5.314093315"
S01010161,"	-0.941146269"
S01010169,"	1.797663793"
S01010169,"	-0.271669953"
S01010160,"	9.714526917"
S01010160,"	9.021431252"
S01010160,"	4.881278909"
S01010160,"	6.470262189"
S01010160,"	4.444615666"
S01010123,"	3.37147115"
S01010123,"	6.881405409"
S01010118,"	6.857864673"
S01010118,"	8.851598091"
S01010126,"	-2.892948862"
S01010126,"	0.60782725"
S01010128,"	6.543175441"
S01010128,"	1.026357742"
S01010126,"	4.711709013"
S01010116,"	3.530609886"
S01010116,"	0.555646277"
S01010116,"	-0.256704616"
S01010119,"	8.230136149"
S01010119,"	2.575808529"
S01010119,"	5.41616963"
S01010109,"	3.184539483"
S01010109,"	3.719298499"
S01010108,"	2.166383153"
S01010108,"	-3.108634554"
S01010108,"	-2.204919946"
S01010111,"	7.509515783"
S01010111,"	5.262401096"
S01010043,"	0.33720507"
S01010043,"	6.89993344"
S01010042,"	3.045762136"
S01010043,"	3.574022542"
S01010042,"	1.053596746"
S01010042,"	2.687318179"
S01010042,"	6.114310628"
S01010042,"	5.414518831"
S01010055,"	4.115226717"
S01010055,"	2.200011621"
S01010055,"	5.483182492"
S01010055,"	6.176351094"
S01010055,"	3.780798666"
S01010055,"	3.996826621"
S01010053,"	5.132694536"
S01010053,"	6.98898305"
S01010045,"	5.032415488"
S01010045,"	6.415013786"
S01010045,"	4.703067094"
S01010044,"	4.523660407"
S01010045,"	7.672664021"
S01010046,"	5.494368893"
S01010047,"	5.962170524"
S01010046,"	7.547578281"
S01010045,"	5.995701796"
S01010033,"	6.116339247"
S01010034,"	8.437725602"
S01009871,"	6.760290533"
S01009868,"	2.146126912"
S01009868,"	3.616470015"
S01009868,"	2.532590403"
S01009882,"	1.812577777"
S01009882,"	5.218424477"
S01009882,"	3.058894"
S01009882,"	3.096597472"
S01009882,"	1.704165722"
S01009881,"	3.11720508"
S01009875,"	7.823248475"
S01009878,"	2.827733821"
S01009878,"	4.295576898"
S01009886,"	5.774330108"
S01009886,"	6.599127167"
S01009886,"	2.573257495"
S01009883,"	4.009687897"
S01009883,"	3.920226167"
S01009925,"	0.049978755"
S01009925,"	1.212389555"
S01009924,"	-2.30690797"
S01009924,"	1.691696489"
S01009926,"	0.955325289"
S01009926,"	-2.027423106"
S01009919,"	2.766733313"
S01009922,"	0.152029618"
S01009936,"	3.769425356"
S01009914,"	-3.131219129"
S01009914,"	-0.273461705"
S01009871,"	1.830678949"
S01009871,"	1.736199961"
S01009871,"	6.56988864"
S01009871,"	3.972637327"
S01010033,"	5.861906226"
S01009896,"	3.045184337"
S01010033,"	6.163912386"
S01010033,"	8.645776927"
S01009897,"	1.237617547"
S01009894,"	2.884378862"
S01009907,"	6.006911218"
S01009907,"	3.096981517"
S01009930,"	-1.071657198"
S01009958,"	-0.438451295"
S01009930,"	1.941380237"
S01009930,"	1.382311054"
S01009899,"	1.079960823"
S01009900,"	-2.371002922"
S01009900,"	1.374335938"
S01009901,"	-0.379829933"
S01009901,"	-0.236915018"
S01009929,"	0.376254231"
S01009929,"	1.216189077"
S01009929,"	-1.829723823"
S01009929,"	0.17649252"
S01010014,"	-2.807960331"
S01010014,"	7.260681739"
S01010011,"	4.671397596"
S01010017,"	6.051053592"
S01010017,"	5.891088776"
S01010019,"	6.274108761"
S01010019,"	6.700596598"
S01010018,"	3.07425989"
S01010021,"	6.988382152"
S01010021,"	6.990621975"
S01010021,"	9.469328704"
S01010021,"	9.177601461"
S01010021,"	7.584883626"
S01010021,"	8.842347922"
S01009945,"	4.009174616"
S01009945,"	2.5881993"
S01009938,"	0.589307001"
S01009938,"	2.622526266"
S01009945,"	4.37698529"
S01009946,"	0.787810232"
S01009937,"	9.63997086"
S01009935,"	6.381727436"
S01009935,"	5.250288316"
S01009933,"	7.098719254"
S01009933,"	-0.655231721"
S01009933,"	8.272266292"
S01009936,"	3.956670572"
