"","DataZone2011Code","TDS"
"27276","S01009977",8.096238591
"27277","S01009977",5.393480525
"27278","S01009987",-3.087561801
"27279","S01009988",6.836633924
"27280","S01009986",6.209094106
"27281","S01009987",4.794204771
"27282","S01009992",9.333713303
"27283","S01009992",7.918798021
"27284","S01009975",5.651900945
"27285","S01009978",5.907351893
"27286","S01009978",5.074934543
"27287","S01009978",8.769109748
"27288","S01009983",9.427984033
"27289","S01009984",0.330774876
"27290","S01009984",4.082264731
"27291","S01009982",5.528329169
"27292","S01009763",-1.39638567
"27293","S01009761",-3.144062742
"27294","S01009761",-3.069101699
"27295","S01009939",4.757637
"27296","S01009939",9.631734976
"27297","S01009867",3.89436689
"27298","S01009867",-1.190181853
"27299","S01009862",4.577512456
"27300","S01009861",4.51256792
"27301","S01009861",6.309683847
"27302","S01009859",3.525092155
"27303","S01009859",4.784510186
"27304","S01009860",7.792851118
"27305","S01009842",4.643953032
"27306","S01009842",7.078114948
"27307","S01009844",9.404192103
"27308","S01009845",9.114157557
"27309","S01009836",5.057270753
"27310","S01009834",6.770200581
"27311","S01009835",5.592343104
"27312","S01009836",2.847794594
"27313","S01009836",-0.094683869
"27314","S01009836",-1.290596164
"27315","S01009836",0.900050037
"27316","S01009839",5.148048407
"27317","S01009839",5.931342383
"27318","S01009852",0.420092811
"27319","S01009857",-1.402588908
"27320","S01009856",1.572161325
"27321","S01010387",3.09860563
"27322","S01010415",3.276290186
"27323","S01010260",1.050713142
"27324","S01009809",1.05419515
"27325","S01009815",5.92276139
"27326","S01010395",-1.9085756
"27327","S01009805",4.182093572
"27328","S01009805",4.446263479
"27329","S01010390",-0.787227872
"27330","S01009799",7.596325548
"27331","S01009799",7.019714325
"27332","S01009788",-3.026270765
"27333","S01009778",5.064896203
"27334","S01009775",4.456077291
"27335","S01009775",5.30491379
"27336","S01009775",5.571972182
"27337","S01009781",5.834476532
"27338","S01009780",5.390627577
"27339","S01009781",2.681721505
"27340","S01009768",8.135298775
"27341","S01010260",1.435937596
"27342","S01010260",2.751695372
"27343","S01010260",2.042484863
"27344","S01010260",-0.574142023
"27345","S01010260",2.736333869
"27346","S01009772",-0.706271507
"27347","S01009766",-3.498731677
"27348","S01009769",-3.263452489
"27349","S01009766",-0.590912108
"27350","S01009766",-2.041823731
"27351","S01009766",0.724067144
"27352","S01009766",-2.726367697
"27353","S01009764",6.799655025
"27354","S01009767",6.317750561
"27355","S01009776",5.099637262
"27356","S01009793",1.289431757
"27357","S01009793",-1.457319309
"27358","S01009793",-3.295229103
"27359","S01009793",-0.424125906
"27360","S01009795",-3.939553027
"27361","S01009804",-4.939694527
"27362","S01009792",-2.601412514
"27363","S01009796",-2.352574768
"27364","S01009804",1.770608751
"27365","S01009796",-0.075415718
"27366","S01009804",-5.248066752
"27367","S01009804",-0.670001997
"27368","S01009792",-1.75424083
"27369","S01009792",-0.583490071
"27370","S01009804",-1.594188207
"27371","S01009792",-3.717385118
"27372","S01009792",-1.439005864
"27373","S01009796",-2.935340819
"27374","S01009796",-1.496892251
"27375","S01009770",-2.711770579
"27376","S01009771",-1.542042931
"27377","S01009771",-2.541964445
"27378","S01010097",-1.275811588
"27379","S01010096",-1.095625897
"27380","S01010096",-1.375032958
"27381","S01010099",-2.311423232
"27382","S01010094",-5.318672525
"27383","S01010415",4.730964321
"27384","S01010101",-3.404792034
"27385","S01010101",-2.158748702
"27386","S01010100",-1.725670187
"27387","S01010415",-0.074275393
"27388","S01010091",1.64591236
"27389","S01010285",5.237352557
"27390","S01010260",1.061558102
"27391","S01010263",6.109595714
"27392","S01010257",1.449940473
"27393","S01010257",4.72293197
"27394","S01010258",4.857438397
"27395","S01010257",0.572314458
"27396","S01010257",8.004212279
"27397","S01010291",2.487421069
"27398","S01010407",1.866117652
"27399","S01010407",-2.256884866
"27400","S01010405",0.106295236
"27401","S01010412",-0.828248199
"27402","S01010402",-1.895853792
"27403","S01010413",-5.005197081
"27404","S01010366",-3.879477324
"27405","S01010322",-3.875382224
"27406","S01010467",0.156706678
"27407","S01010476",-2.19875485
"27408","S01010475",-3.746735473
"27409","S01010475",-3.911097243
"27410","S01010475",0.171261191
"27411","S01010475",-0.439035053
"27412","S01010475",-2.661541139
"27413","S01010472",-3.534547158
"27414","S01010472",0.567879897
"27415","S01010472",1.935978049
"27416","S01010472",-1.851179854
"27417","S01010473",3.205697496
"27418","S01010460",-1.433562788
"27419","S01010460",-2.089263567
"27420","S01010460",-3.987151064
"27421","S01010460",-2.992907969
"27422","S01010271",6.123038121
"27423","S01010267",5.545322136
"27424","S01010471",3.933338806
"27425","S01010275",5.304211804
"27426","S01010275",3.722278842
"27427","S01010275",3.889201502
"27428","S01010275",0.186181061
"27429","S01010275",4.823413103
"27430","S01010275",3.030475774
"27431","S01010275",2.420226624
"27432","S01010454",-3.440160751
"27433","S01010258",0.572119094
"27434","S01010258",1.437138358
"27435","S01010258",2.972650763
"27436","S01010285",4.794913169
"27437","S01010285",6.215135432
"27438","S01010258",2.179271286
"27439","S01010257",4.538224767
"27440","S01010258",2.188160635
"27441","S01010261",6.350862083
"27442","S01010261",8.511685595
"27443","S01010035",8.79519336
"27444","S01010035",8.363767851
"27445","S01010034",9.854718087
"27446","S01010382",1.197962924
"27447","S01010382",3.639725811
"27448","S01010390",1.661808429
"27449","S01010390",4.563954705
"27450","S01010394",6.93933953
"27451","S01010394",9.20331491
"27452","S01010393",-0.705504481
"27453","S01010393",1.301512761
"27454","S01010398",-1.09668444
"27455","S01010398",-0.230612749
"27456","S01010453",10.81734224
"27457","S01010453",5.923507178
"27458","S01010432",4.940533509
"27459","S01010430",5.080378887
"27460","S01010455",5.038151514
"27461","S01010455",7.246300991
"27462","S01010499",10.04737836
"27463","S01010499",11.29463329
"27464","S01010305",4.232744647
"27465","S01010305",2.290989212
"27466","S01010307",1.775069099
"27467","S01010302",9.398773886
"27468","S01010302",9.70186534
"27469","S01010299",6.49890309
"27470","S01010299",6.607550173
"27471","S01010358",6.369592642
"27472","S01010358",4.839803812
"27473","S01010359",6.114412238
"27474","S01010361",7.974058453
"27475","S01010361",7.813405457
"27476","S01010361",8.903029772
"27477","S01010353",7.783530807
"27478","S01010353",8.914659162
"27479","S01010356",-0.033701768
"27480","S01010356",0.695881552
"27481","S01010227",9.906102991
"27482","S01010227",8.047612293
"27483","S01010226",7.461872337
"27484","S01010226",7.399183066
"27485","S01010226",9.430622659
"27486","S01010226",9.344579735
"27487","S01010232",6.32700832
"27488","S01010233",7.834148674
"27489","S01010231",6.575607649
"27490","S01010230",10.09669424
"27491","S01010230",8.783529624
"27492","S01010233",8.84122961
"27493","S01010233",10.38584289
"27494","S01010202",10.24530568
"27495","S01010202",11.18599498
"27496","S01010209",7.045072486
"27497","S01010209",8.187278269
"27498","S01010209",7.319217571
"27499","S01010209",5.110977911
"27500","S01010211",6.627871561
"27501","S01010211",7.274506299
"27502","S01010212",9.375190683
"27503","S01010212",7.799548134
"27504","S01010207",10.56233146
"27505","S01010207",10.89457083
"27506","S01010206",11.5596785
"27507","S01010206",9.558335649
"27508","S01010206",11.67143546
"27509","S01010206",10.4494766
"27510","S01010312",7.169328325
"27511","S01010312",6.849262423
"27512","S01010324",4.51424149
"27513","S01010325",3.120048561
"27514","S01010331",1.54278944
"27515","S01010331",4.250917899
"27516","S01010344",7.871027207
"27517","S01010344",8.486232948
"27518","S01010344",6.565664304
"27519","S01010344",5.795035103
"27520","S01010336",4.246823808
"27521","S01010336",5.973698935
"27522","S01010336",6.088379736
"27523","S01010336",8.660348881
"27524","S01010348",1.343104246
"27525","S01010348",-1.618339672
"27526","S01010250",2.063339563
"27527","S01010250",-0.54890448
"27528","S01010234",-2.876670621
"27529","S01010234",-0.010983908
"27530","S01010239",4.800658768
"27531","S01010234",4.142714498
"27532","S01010050",8.219307059
"27533","S01010050",9.988756856
"27534","S01010133",5.534068741
"27535","S01010133",5.624719963
"27536","S01010133",5.973198156
"27537","S01010133",3.958528133
"27538","S01010138",9.378687126
"27539","S01010138",8.063317836
"27540","S01010138",7.14847807
"27541","S01010138",7.459510947
"27542","S01010138",8.707967856
"27543","S01010138",8.285724506
"27544","S01010182",-1.449483452
"27545","S01010182",-1.267295555
"27546","S01010186",-1.031610207
"27547","S01010186",-0.886678348
"27548","S01010162",6.625023953
"27549","S01010162",6.351858934
"27550","S01010129",2.050400306
"27551","S01010129",5.815190581
"27552","S01010128",7.965591285
"27553","S01010128",9.49741789
"27554","S01010168",2.530008746
"27555","S01010168",5.305046726
"27556","S01010047",6.454506967
"27557","S01010047",6.890044008
"27558","S01009923",-1.860236258
"27559","S01009923",-1.245113013
"27560","S01009896",7.181474105
"27561","S01009896",5.186479443
"27562","S01009897",5.299138017
"27563","S01009897",7.596460064
"27564","S01009905",0.306139394
"27565","S01009906",4.765753262
"27566","S01009909",-0.162645168
"27567","S01009910",0.105310892
"27568","S01010019",8.315740562
"27569","S01010019",4.671922855
"27570","S01009938",8.034963677
"27571","S01009938",8.077951961
"27572","S01009933",6.663312785
"27573","S01009933",6.384507691
"27574","S01009933",7.70593669
"27575","S01009933",7.609576998
"27576","S01009997",-1.425919763
"27577","S01009997",-0.270142603
"27578","S01009970",5.36230032
"27579","S01009970",4.370917002
"27580","S01009939",9.541343277
"27581","S01009939",9.891386039
"27582","S01009939",10.21430091
"27583","S01009939",8.95173185
"27584","S01009859",5.875057995
"27585","S01009859",5.723958194
"27586","S01009838",4.813682739
"27587","S01009838",4.016081084
"27588","S01009853",3.244262484
"27589","S01009853",1.378106271
"27590","S01009813",6.203363285
"27591","S01009813",7.534893215
"27592","S01009810",7.781696216
"27593","S01009810",7.739303472
"27594","S01009810",8.447047959
"27595","S01009810",9.372114515
"27596","S01009806",4.905275404
"27597","S01009807",9.855245471
"27598","S01009778",5.860830239
"27599","S01009777",6.206003295
"27600","S01009786",6.811609938
"27601","S01009796",-3.555116328
"27602","S01009796",-5.213310708
"27603","S01010502",0.636632074
"27604","S01010502",-0.057615694
"27605","S01010272",6.399023829
"27606","S01010272",8.174679467
"27607","S01010047",9.248987567
"27608","S01010047",9.648220533
"27609","S01010394",4.250676105
"27610","S01010394",6.053881307
"27611","S01010264",2.039816414
"27612","S01010264",0.202644297
"27613","S01010263",2.862024143
"27614","S01010263",2.004157039
"27615","S01010264",4.121280946
"27616","S01010264",5.267325992
"27617","S01010041",6.497644654
"27618","S01010264",5.27572119
"27619","S01010264",5.897514764
"27620","S01010041",-0.814729221
"27621","S01010039",3.533411875
"27622","S01010039",0.584217919
"27623","S01010041",-0.903207448
"27624","S01010041",5.143220905
"27625","S01010041",-1.942821571
"27626","S01010041",-1.326258053
"27627","S01010039",0.479273233
"27628","S01010039",1.855546384
"27629","S01010039",-2.498638281
"27630","S01010041",6.33344081
"27631","S01010041",5.715847708
"27632","S01010267",4.402181559
"27633","S01010267",4.627202897
"27634","S01010267",3.415692886
"27635","S01010271",4.380570146
"27636","S01010273",3.025157624
"27637","S01010273",4.29492106
"27638","S01010273",3.486976866
"27639","S01010296",3.133253422
"27640","S01010293",3.126568132
"27641","S01010293",6.879256131
"27642","S01010293",5.306025093
"27643","S01010295",2.684962116
"27644","S01010295",2.47220512
"27645","S01010295",2.77192798
"27646","S01010296",4.895791931
"27647","S01010296",6.830425987
"27648","S01010302",8.442613791
"27649","S01010302",3.946228598
"27650","S01010281",2.329597353
"27651","S01010281",1.969299866
"27652","S01010280",2.950323016
"27653","S01010280",2.339922956
"27654","S01010280",4.95558345
"27655","S01010279",6.780719386
"27656","S01010283",1.173925801
"27657","S01010283",-0.725437046
"27658","S01010283",2.374330542
"27659","S01010283",3.343103139
"27660","S01010276",3.679161004
"27661","S01010276",0.887107999
"27662","S01010276",0.411793957
"27663","S01010276",1.657397378
"27664","S01010276",-0.285861228
"27665","S01010276",1.298991114
"27666","S01010276",0.497272765
"27667","S01010276",2.059015002
"27668","S01010276",0.876981455
"27669","S01010276",1.544419285
"27670","S01010276",-0.440942516
"27671","S01010284",2.328193288
"27672","S01010284",4.259223559
"27673","S01010284",3.90529502
"27674","S01010284",1.870824743
"27675","S01010286",2.005991935
"27676","S01010286",2.230060745
"27677","S01010286",1.961023681
"27678","S01010286",4.296153902
"27679","S01010287",-0.302399361
"27680","S01010287",-1.66349157
"27681","S01010278",8.208256402
"27682","S01010272",7.584677406
"27683","S01010295",4.817664651
"27684","S01010300",3.141065177
"27685","S01010270",1.632603227
"27686","S01010269",2.258015379
"27687","S01010269",4.530804168
"27688","S01010269",2.198708492
"27689","S01010297",4.768110315
"27690","S01010302",7.353845738
"27691","S01010220",0.721744181
"27692","S01010220",0.827634871
"27693","S01010220",-3.511288882
"27694","S01010220",0.730920072
"27695","S01010220",-3.638485942
"27696","S01010261",5.493701305
"27697","S01010262",5.315852251
"27698","S01010259",7.008663872
"27699","S01010259",6.540034761
"27700","S01010259",5.278789018
"27701","S01010259",8.624908795
"27702","S01010259",7.822876456
"27703","S01010259",7.481685352
"27704","S01010270",2.133652365
"27705","S01010270",1.008144265
"27706","S01010270",1.915958533
"27707","S01010270",7.058971909
"27708","S01010270",5.579717662
"27709","S01010297",7.061508229
"27710","S01010297",4.531154254
"27711","S01010031",-0.027428919
"27712","S01010036",2.754509579
"27713","S01010036",3.287948121
"27714","S01010036",1.42687631
"27715","S01010031",0.834650211
"27716","S01010031",1.480662298
"27717","S01010031",-0.728764652
"27718","S01010032",-0.181759773
"27719","S01010032",2.07565121
"27720","S01010036",4.098813186
"27721","S01010036",2.236323401
"27722","S01010036",6.311157686
"27723","S01010036",3.931920872
"27724","S01010032",3.141876767
"27725","S01010031",-0.547076599
"27726","S01010031",3.47439716
"27727","S01010031",-0.612197512
"27728","S01010031",-0.921336931
"27729","S01010034",5.364367735
"27730","S01010035",8.797730306
"27731","S01010035",7.623893369
"27732","S01010034",-1.953578131
"27733","S01010025",1.011402848
"27734","S01010032",4.45272388
"27735","S01010035",3.312949472
"27736","S01010032",2.197717392
"27737","S01010023",6.552993686
"27738","S01010023",9.153401496
"27739","S01010023",9.085848326
"27740","S01010028",0.607543501
"27741","S01010028",5.66804851
"27742","S01010028",7.600512201
"27743","S01010028",2.725927636
"27744","S01010034",10.7919247
"27745","S01010026",-2.264142175
"27746","S01010026",-0.800245179
"27747","S01010026",7.270357016
"27748","S01010026",3.081148429
"27749","S01010026",6.531406479
"27750","S01010024",6.202968171
"27751","S01010024",4.235297789
"27752","S01010025",3.781417636
"27753","S01010027",2.395587088
"27754","S01010027",4.017101359
"27755","S01010027",7.008681042
"27756","S01010024",6.542760132
"27757","S01010024",5.047148651
"27758","S01010024",3.192487587
"27759","S01010024",1.207692083
"27760","S01010028",6.401178459
"27761","S01010396",0.421830754
"27762","S01010396",4.756407505
"27763","S01010396",1.336567107
"27764","S01010396",3.547951966
"27765","S01010400",-1.647170134
"27766","S01010400",-1.780303902
"27767","S01010385",4.315528215
"27768","S01010396",4.911251821
"27769","S01010380",-1.305471242
"27770","S01010397",0.931968889
"27771","S01010380",3.890353613
"27772","S01010380",2.834737588
"27773","S01010388",1.946092962
"27774","S01010388",5.079686988
"27775","S01010388",1.820712482
"27776","S01010387",4.984752006
"27777","S01010387",1.693337073
"27778","S01010388",3.284353655
"27779","S01010388",-0.075225437
"27780","S01010387",1.882270004
"27781","S01010386",6.05675023
"27782","S01010386",3.699125066
"27783","S01010386",5.002720695
"27784","S01010386",6.070080949
"27785","S01010386",-1.117245148
"27786","S01010387",1.152645534
"27787","S01010415",-1.986137143
"27788","S01010415",4.83926977
"27789","S01010415",5.532102172
"27790","S01010388",2.984826997
"27791","S01010388",3.186664874
"27792","S01010393",1.740340787
"27793","S01010394",0.996954367
"27794","S01010394",7.404488196
"27795","S01010419",-2.98090577
"27796","S01010419",-5.932830754
"27797","S01010419",0.419363844
"27798","S01010419",-3.291783454
"27799","S01010376",4.395653257
"27800","S01010291",3.949134209
"27801","S01010308",3.47712798
"27802","S01010308",1.207241253
"27803","S01010378",-2.216526575
"27804","S01010378",1.944078898
"27805","S01010405",-2.876365481
"27806","S01010405",-3.04712304
"27807","S01010401",4.196911634
"27808","S01010401",-1.964119471
"27809","S01010399",1.293976901
"27810","S01010398",-1.06794483
"27811","S01010398",2.052952048
"27812","S01010468",-1.923459173
"27813","S01010468",-3.548852169
"27814","S01010468",-3.462344035
"27815","S01010468",-2.890664627
"27816","S01010468",-4.057229353
"27817","S01010468",0.422692073
"27818","S01010467",-0.534882591
"27819","S01010468",-0.003280184
"27820","S01010468",-0.544423382
"27821","S01010367",-2.298897836
"27822","S01010367",-3.52242847
"27823","S01010367",-4.327310832
"27824","S01010367",-3.23439166
"27825","S01010403",-1.888113921
"27826","S01010412",-2.922261526
"27827","S01010412",-1.707345376
"27828","S01010399",-1.60511285
"27829","S01010365",-0.05667111
"27830","S01010365",-3.640972009
"27831","S01010365",-3.976835606
"27832","S01010365",-2.838284787
"27833","S01010408",-1.410695551
"27834","S01010409",-2.156465721
"27835","S01010410",-1.96441522
"27836","S01010410",-1.727263448
"27837","S01010411",-3.409268045
"27838","S01010410",-3.630437847
"27839","S01010469",4.250030733
"27840","S01010469",6.976828692
"27841","S01010474",3.564048431
"27842","S01010474",0.870616972
"27843","S01010474",1.766409768
"27844","S01010474",1.471719642
"27845","S01010466",0.003848687
"27846","S01010475",0.637266315
"27847","S01010466",-0.415055074
"27848","S01010466",0.361600506
"27849","S01010466",-1.622910667
"27850","S01010414",3.150516458
"27851","S01010414",-2.700356957
"27852","S01010414",-1.049717716
"27853","S01010414",0.743867866
"27854","S01010476",2.271581148
"27855","S01010478",4.828909215
"27856","S01010478",2.853071427
"27857","S01010478",4.411456705
"27858","S01010479",0.506780782
"27859","S01010479",0.844975997
"27860","S01010480",2.637995015
"27861","S01010480",0.045974416
"27862","S01010457",9.549632678
"27863","S01010457",9.379304095
"27864","S01010457",8.421594202
"27865","S01010462",9.458095145
"27866","S01010462",10.2953893
"27867","S01010462",9.809626117
"27868","S01010462",9.532464802
"27869","S01010461",7.846506077
"27870","S01010461",7.362086885
"27871","S01010461",4.173990234
"27872","S01010464",1.502690822
"27873","S01010464",1.076858663
"27874","S01010451",6.267036967
"27875","S01010451",6.850739003
"27876","S01010451",9.043874312
"27877","S01010451",4.065123825
"27878","S01010451",10.04696422
"27879","S01010451",8.424490776
"27880","S01010451",10.09381396
"27881","S01010458",9.050448731
"27882","S01010458",9.594406686
"27883","S01010458",7.631342508
"27884","S01010453",8.338587088
"27885","S01010453",5.817843302
"27886","S01010453",6.554315509
"27887","S01010452",1.580504757
"27888","S01010452",2.945889117
"27889","S01010446",-3.282460606
"27890","S01010446",-0.911966584
"27891","S01010446",4.324287282
"27892","S01010446",4.331254272
"27893","S01010446",-2.326489814
"27894","S01010446",0.208848376
"27895","S01010444",4.069995286
"27896","S01010440",9.678335884
"27897","S01010440",6.115508357
"27898","S01010448",1.399489551
"27899","S01010448",3.919409424
"27900","S01010448",-1.460089396
"27901","S01010448",-3.528398358
"27902","S01010447",-0.915210483
"27903","S01010425",4.380227151
"27904","S01010433",9.120367596
"27905","S01010433",7.834945465
"27906","S01010433",8.298063641
"27907","S01010433",9.225080042
"27908","S01010435",3.126328604
"27909","S01010427",7.487009305
"27910","S01010427",10.34022474
"27911","S01010427",7.056394402
"27912","S01010427",9.061597151
"27913","S01010420",-1.791182483
"27914","S01010420",1.508740094
"27915","S01010421",1.637008265
"27916","S01010423",2.26211237
"27917","S01010425",3.025781744
"27918","S01010422",-1.955543608
"27919","S01010423",3.056347097
"27920","S01010423",5.089564593
"27921","S01010423",6.468224196
"27922","S01010423",6.856935479
"27923","S01010426",2.89630264
"27924","S01010426",5.191935378
"27925","S01010425",7.417204444
"27926","S01010426",7.138642398
"27927","S01010432",4.808432119
"27928","S01010432",4.742509651
"27929","S01010442",4.827331072
"27930","S01010442",4.277937996
"27931","S01010442",5.29001433
"27932","S01010439",5.8196911
"27933","S01010439",0.189589635
"27934","S01010439",-0.604393642
"27935","S01010439",3.519327794
"27936","S01010439",-0.170156571
"27937","S01010439",4.263315471
"27938","S01010441",2.750255723
"27939","S01010441",1.355584559
"27940","S01010441",-2.431342025
"27941","S01010441",-1.985670368
"27942","S01010441",2.357756056
"27943","S01010441",0.679420273
"27944","S01010439",6.698014833
"27945","S01010438",-0.969355196
"27946","S01010438",-0.013896724
"27947","S01010437",7.137456583
"27948","S01010437",5.841624992
"27949","S01010437",0.958104789
"27950","S01010486",-2.055517722
"27951","S01010486",-1.35273599
"27952","S01010455",5.596906334
"27953","S01010455",-0.675892478
"27954","S01010491",2.732396285
"27955","S01010489",0.483768658
"27956","S01010488",5.107652927
"27957","S01010490",7.536691582
"27958","S01010488",4.395677226
"27959","S01010490",5.32694039
"27960","S01010499",6.662412249
"27961","S01010499",9.587597194
"27962","S01010495",6.379844328
"27963","S01010491",6.754225949
"27964","S01010501",4.649373338
"27965","S01010501",3.695473361
"27966","S01010501",1.348775378
"27967","S01010501",8.211259728
"27968","S01010501",2.70414576
"27969","S01010501",4.560986358
"27970","S01010502",4.233710177
"27971","S01010502",4.668277227
"27972","S01010502",2.297609841
"27973","S01010298",6.106353693
"27974","S01010298",3.051531033
"27975","S01010300",5.958579924
"27976","S01010300",4.877721879
"27977","S01010372",-0.466070304
"27978","S01010372",0.341336007
"27979","S01010373",3.774086967
"27980","S01010317",-2.970814418
"27981","S01010317",-2.811307917
"27982","S01010300",6.478273433
"27983","S01010300",5.681419127
"27984","S01010303",9.365924001
"27985","S01010301",4.318019816
"27986","S01010301",0.729414953
"27987","S01010301",3.502990108
"27988","S01010301",4.98863495
"27989","S01010303",8.147869552
"27990","S01010299",3.867375564
"27991","S01010299",7.871383541
"27992","S01010299",6.138192679
"27993","S01010314",7.056025897
"27994","S01010314",5.680898907
"27995","S01010322",3.6502245
"27996","S01010322",-1.364361278
"27997","S01010321",0.257335173
"27998","S01010321",5.025997237
"27999","S01010320",4.563141771
"28000","S01010358",8.458503869
"28001","S01010359",3.187337805
"28002","S01010362",9.03273596
"28003","S01010362",9.035438822
"28004","S01010362",6.716273905
"28005","S01010362",7.303992129
"28006","S01010362",7.558531911
"28007","S01010362",8.812711969
"28008","S01010361",10.23342688
"28009","S01010361",9.827818819
"28010","S01010362",7.783192445
"28011","S01010362",7.299426478
"28012","S01010360",10.03881521
"28013","S01010360",1.174084013
"28014","S01010465",-0.509098925
"28015","S01010465",-2.341725344
"28016","S01010347",2.180509193
"28017","S01010347",4.251528344
"28018","S01010346",-3.273405516
"28019","S01010346",-3.118093493
"28020","S01010353",7.320948684
"28021","S01010353",8.541661489
"28022","S01010353",7.601232704
"28023","S01010352",6.743004227
"28024","S01010356",1.084281749
"28025","S01010356",-1.152124579
"28026","S01010352",3.076969828
"28027","S01010227",11.29575037
"28028","S01010227",9.680899325
"28029","S01010227",8.335296919
"28030","S01010227",10.18778393
"28031","S01010226",10.17332992
"28032","S01010226",7.676216949
"28033","S01010226",8.251579236
"28034","S01010226",8.556654802
"28035","S01010223",6.66661458
"28036","S01010222",2.267705577
"28037","S01010222",0.197530176
"28038","S01010208",4.132124622
"28039","S01010218",1.082966374
"28040","S01010214",0.925796181
"28041","S01010214",-0.183016349
"28042","S01010215",5.068058669
"28043","S01010214",4.114873051
"28044","S01010214",-1.225132408
"28045","S01010214",0.014907832
"28046","S01010214",0.292163122
"28047","S01010214",2.160284638
"28048","S01010232",0.748218353
"28049","S01010232",4.841924944
"28050","S01010231",7.409535402
"28051","S01010231",4.152406478
"28052","S01010230",7.244449054
"28053","S01010230",7.793408713
"28054","S01010230",6.561288691
"28055","S01010230",8.607356854
"28056","S01010230",7.843619825
"28057","S01010230",8.130933322
"28058","S01010230",8.2366159
"28059","S01010225",6.669221618
"28060","S01010225",9.347747644
"28061","S01010232",9.841538157
"28062","S01010232",10.39377567
"28063","S01010233",8.67159802
"28064","S01010233",8.543219731
"28065","S01010232",6.720459712
"28066","S01010229",0.533847637
"28067","S01010229",6.449530551
"28068","S01010228",5.156594275
"28069","S01010228",8.014730352
"28070","S01010228",5.277272356
"28071","S01010229",4.828319264
"28072","S01010201",-2.800878278
"28073","S01010201",2.788408032
"28074","S01010199",2.48477954
"28075","S01010216",7.087317609
"28076","S01010216",5.731113666
"28077","S01010216",-1.28095141
"28078","S01010198",5.945980736
"28079","S01010198",5.136787782
"28080","S01010197",2.510863054
"28081","S01010197",4.505498124
"28082","S01010192",0.089755269
"28083","S01010192",-1.182643777
"28084","S01010192",-1.973750015
"28085","S01010192",-0.308871158
"28086","S01010192",-1.565595173
"28087","S01010192",-1.58430213
"28088","S01010195",1.787214371
"28089","S01010195",0.340254942
"28090","S01010225",5.441962836
"28091","S01010208",6.776746148
"28092","S01010208",3.380857803
"28093","S01010208",0.620579405
"28094","S01010208",1.397440247
"28095","S01010203",0.883028367
"28096","S01010208",-0.896326453
"28097","S01010225",1.344610863
"28098","S01010203",-3.26756153
"28099","S01010203",-1.164896529
"28100","S01010203",0.210001976
"28101","S01010203",-1.786583806
"28102","S01010204",7.330351055
"28103","S01010207",9.297243227
"28104","S01010206",10.25245226
"28105","S01010206",10.83831822
"28106","S01010310",7.09251301
"28107","S01010310",2.041393265
"28108","S01010310",8.12880097
"28109","S01010310",7.336576636
"28110","S01010310",8.768918912
"28111","S01010311",4.749410605
"28112","S01010323",8.221301173
"28113","S01010323",6.296518288
"28114","S01010328",2.77826395
"28115","S01010215",8.008955568
"28116","S01010215",9.542824983
"28117","S01010324",5.378200842
"28118","S01010325",4.745334893
"28119","S01010325",7.538954095
"28120","S01010333",2.678510442
"28121","S01010333",1.064331759
"28122","S01010333",2.395173464
"28123","S01010335",8.521129076
"28124","S01010351",6.271257382
"28125","S01010350",5.869978964
"28126","S01010350",6.899910715
"28127","S01010350",6.429905287
"28128","S01010340",6.31090941
"28129","S01010340",7.289337777
"28130","S01010348",1.364484366
"28131","S01010349",-2.227340843
"28132","S01010254",4.494085808
"28133","S01010254",5.261284185
"28134","S01010254",6.644469419
"28135","S01010254",0.526931915
"28136","S01010254",1.441850732
"28137","S01010254",0.488140715
"28138","S01010255",9.509757404
"28139","S01010244",10.74112494
"28140","S01010254",5.105208843
"28141","S01010254",6.451898617
"28142","S01010236",0.493793216
"28143","S01010252",2.141589397
"28144","S01010252",1.085404709
"28145","S01010236",2.273553666
"28146","S01010236",-0.32556668
"28147","S01010251",1.935026316
"28148","S01010251",1.979281355
"28149","S01010251",3.446337639
"28150","S01010251",0.296196271
"28151","S01010249",0.100443843
"28152","S01010249",4.403539658
"28153","S01010248",-0.584735787
"28154","S01010248",0.524476518
"28155","S01010248",0.919466192
"28156","S01010248",1.451263698
"28157","S01010238",5.169513039
"28158","S01010245",4.843982357
"28159","S01010245",6.458339557
"28160","S01010241",5.619977719
"28161","S01010242",4.49535096
"28162","S01010242",5.211970754
"28163","S01010245",8.788440707
"28164","S01010245",8.161573495
"28165","S01010060",8.101912992
"28166","S01010058",5.797925219
"28167","S01010060",7.904068904
"28168","S01010060",7.16208933
"28169","S01010060",7.64631503
"28170","S01010057",2.636958975
"28171","S01010057",8.016089425
"28172","S01010052",8.694394645
"28173","S01010052",5.228287239
"28174","S01010149",2.440109534
"28175","S01010150",2.682219435
"28176","S01010155",3.993544241
"28177","S01010158",3.232113009
"28178","S01010158",3.473414139
"28179","S01010132",6.134798667
"28180","S01010144",1.425469824
"28181","S01010063",5.060026223
"28182","S01010141",3.411798586
"28183","S01010139",6.132538971
"28184","S01010141",6.807260353
"28185","S01010139",6.374926072
"28186","S01010141",5.988556674
"28187","S01010141",7.791114292
"28188","S01010140",-1.421980839
"28189","S01010140",4.276281563
"28190","S01010140",4.979321964
"28191","S01010147",3.645406202
"28192","S01010147",7.199190334
"28193","S01010147",6.376722883
"28194","S01010147",6.052903695
